tweet-sno-0	0	vclaim-sno-endangered-starry-butterfly-pix	1	0.5520453453063965	SBERT
tweet-sno-0	0	vclaim-sno-hero-wombats-australia-fires	1	0.5188392400741577	SBERT
tweet-sno-0	0	vclaim-sno-rainbow-butterfly	1	0.5016399621963501	SBERT
tweet-sno-0	0	vclaim-sno-koala-australian-bushfires	1	0.5004121661186218	SBERT
tweet-sno-0	0	vclaim-sno-bitterroot-forest-fire	1	0.47929647564888	SBERT
tweet-sno-0	0	vclaim-sno-australia-arrested-bushfires	1	0.4679882824420929	SBERT
tweet-sno-0	0	vclaim-sno-clouds-over-australian-bushfires	1	0.4549723267555237	SBERT
tweet-sno-0	0	vclaim-sno-koala-rescued-from-aussie-fire	1	0.4388420879840851	SBERT
tweet-sno-0	0	vclaim-sno-australia-fires-iss-image	1	0.4380815029144287	SBERT
tweet-sno-0	0	vclaim-sno-greene-jewish-lasers-wildfires	1	0.43464136123657227	SBERT
tweet-sno-0	0	vclaim-sno-fox-feeding-koalas	1	0.43000227212905884	SBERT
tweet-sno-0	0	vclaim-sno-fawn-bobcat-fire	1	0.4297689199447632	SBERT
tweet-sno-0	0	vclaim-sno-antifa-starting-fires-oregon	1	0.419793963432312	SBERT
tweet-sno-0	0	vclaim-sno-venomous-asp-caterpillar	1	0.4178829789161682	SBERT
tweet-sno-0	0	vclaim-sno-zebra-lion-watering-hole	1	0.41129493713378906	SBERT
tweet-sno-0	0	vclaim-sno-amazon-rainforest-on-fire-2019	1	0.4093499183654785	SBERT
tweet-sno-0	0	vclaim-sno-statutory-snake	1	0.40872734785079956	SBERT
tweet-sno-0	0	vclaim-sno-baya-weaver-death-video	1	0.4003291130065918	SBERT
tweet-sno-0	0	vclaim-sno-floating-islands-of-fire-ants	1	0.39977166056632996	SBERT
tweet-sno-0	0	vclaim-sno-photograph-rhino-saves-zebra	1	0.39676839113235474	SBERT
tweet-sno-1	0	vclaim-sno-ilhan-omar-treason-advice-iran	1	0.6891253590583801	SBERT
tweet-sno-1	0	vclaim-sno-trump-obama-emoluments	1	0.6770957708358765	SBERT
tweet-sno-1	0	vclaim-sno-trumps-muslim-ban-exclude-countries-businesses	1	0.5364272594451904	SBERT
tweet-sno-1	0	vclaim-sno-trump-removes-name-from-hotels	1	0.5161466002464294	SBERT
tweet-sno-1	0	vclaim-sno-jimmy-carter-banned-iranian-immigrants	1	0.5047407150268555	SBERT
tweet-sno-1	0	vclaim-sno-trump-hotel-price-hike-march-4	1	0.49214664101600647	SBERT
tweet-sno-1	0	vclaim-sno-jet-threat	1	0.4864688813686371	SBERT
tweet-sno-1	0	vclaim-sno-navy-ship-display-crude-word	1	0.4863162338733673	SBERT
tweet-sno-1	0	vclaim-sno-trump-financial-interests-saudi-arabia	1	0.48084867000579834	SBERT
tweet-sno-1	0	vclaim-sno-muslim-government-in-the-us	1	0.48016393184661865	SBERT
tweet-sno-1	0	vclaim-sno-trump-military-ammunition	1	0.4799458682537079	SBERT
tweet-sno-1	0	vclaim-sno-panthera-masks	1	0.4772036671638489	SBERT
tweet-sno-1	0	vclaim-sno-trump-iran-tweets-obama	1	0.4762911796569824	SBERT
tweet-sno-1	0	vclaim-sno-did-trump-issue-order-deeming-church-an-essential-business	1	0.47303229570388794	SBERT
tweet-sno-1	0	vclaim-sno-trump-to-nuke-mexico	1	0.4690510630607605	SBERT
tweet-sno-1	0	vclaim-sno-supreme-court-rules-travel-ban	1	0.46431776881217957	SBERT
tweet-sno-1	0	vclaim-sno-trump-tower-opens-pyongyang	1	0.46208956837654114	SBERT
tweet-sno-1	0	vclaim-sno-melania-trump-toronto-hotel	1	0.46205663681030273	SBERT
tweet-sno-1	0	vclaim-sno-did-trump-jobs-iran-nuclear-deal	1	0.4613509774208069	SBERT
tweet-sno-1	0	vclaim-sno-camping-world-ceo-trump	1	0.4602726995944977	SBERT
tweet-sno-2	0	vclaim-sno-us-army-sending-texts-on-draft	1	0.8230786323547363	SBERT
tweet-sno-2	0	vclaim-sno-martial-law-after-christmas	1	0.463498592376709	SBERT
tweet-sno-2	0	vclaim-sno-vote-for-trump-or-else	1	0.44488489627838135	SBERT
tweet-sno-2	0	vclaim-sno-soldier-rude-mat-retailer	1	0.4289538860321045	SBERT
tweet-sno-2	0	vclaim-sno-ballot-envelopes-reveal-party	1	0.412207692861557	SBERT
tweet-sno-2	0	vclaim-sno-usps-secret-service-false-flag	1	0.41116946935653687	SBERT
tweet-sno-2	0	vclaim-sno-millions-mail-in-ballots	1	0.4055965542793274	SBERT
tweet-sno-2	0	vclaim-sno-sean-spicer-felony-note	1	0.4000721573829651	SBERT
tweet-sno-2	0	vclaim-sno-can-you-hear-me-scam	1	0.3997192084789276	SBERT
tweet-sno-2	0	vclaim-sno-uk-text-alert-coronavirus	1	0.3990743160247803	SBERT
tweet-sno-2	0	vclaim-sno-china-seed-mailings	1	0.39494889974594116	SBERT
tweet-sno-2	0	vclaim-sno-national-security-agencies-on-high-alert-after-trump-caught-telling-dangerous-lie	1	0.3945651054382324	SBERT
tweet-sno-2	0	vclaim-sno-air-field	1	0.38881874084472656	SBERT
tweet-sno-2	0	vclaim-sno-doubletree-hotel-military-sign	1	0.38831275701522827	SBERT
tweet-sno-2	0	vclaim-sno-joe-biden-war-hero-story	1	0.38805627822875977	SBERT
tweet-sno-2	0	vclaim-sno-ice-cream-registration-notice	1	0.3873101472854614	SBERT
tweet-sno-2	0	vclaim-sno-trumps-cell-phone-leaks	1	0.3860667049884796	SBERT
tweet-sno-2	0	vclaim-sno-dear-rich-bastard	1	0.38585442304611206	SBERT
tweet-sno-2	0	vclaim-sno-freedom-of-choice-act	1	0.38457587361335754	SBERT
tweet-sno-2	0	vclaim-sno-invisibility-check	1	0.38318827748298645	SBERT
tweet-sno-3	0	vclaim-sno-us-army-sending-texts-on-draft	1	0.773581326007843	SBERT
tweet-sno-3	0	vclaim-sno-trump-bringing-back-draft	1	0.5532823801040649	SBERT
tweet-sno-3	0	vclaim-sno-soldier-rude-mat-retailer	1	0.4893491864204407	SBERT
tweet-sno-3	0	vclaim-sno-hillary-clinton-and-draftourdaughters	1	0.48640742897987366	SBERT
tweet-sno-3	0	vclaim-sno-trump-president-drafted	1	0.47773268818855286	SBERT
tweet-sno-3	0	vclaim-sno-corbin-whisper	1	0.4532625079154968	SBERT
tweet-sno-3	0	vclaim-sno-martial-law-after-christmas	1	0.4528442919254303	SBERT
tweet-sno-3	0	vclaim-sno-air-field	1	0.4455053508281708	SBERT
